,DonchBreak,DonchStop,atr,Portfolio,Symbol,Num.Txns,Num.Trades,Net.Trading.PL,Avg.Trade.PL,Med.Trade.PL,Largest.Winner,Largest.Loser,Gross.Profits,Gross.Losses,Std.Dev.Trade.PL,Percent.Positive,Percent.Negative,Profit.Factor,Avg.Win.Trade,Med.Win.Trade,Avg.Losing.Trade,Med.Losing.Trade,Avg.Daily.PL,Med.Daily.PL,Std.Dev.Daily.PL,Ann.Sharpe,Max.Drawdown,Profit.To.Max.Draw,Avg.WinLoss.Ratio,Med.WinLoss.Ratio,Max.Equity,Min.Equity,End.Equity
9061,200,120,5,portf.849,CT,74,23,-11137.997373,-484.260755347824,-817.35075,5104.84200000003,-2540.44689999998,9961.27628300001,-21099.273656,1693.54935558108,13.0434782608696,86.9565217391304,0.472114654059067,3320.42542766667,3300.63449999998,-1054.9636828,-1287.37745,-484.260755347824,-817.35075,1693.54935558108,-4.53922476178095,-19758.41335,-0.563709098281418,3.14743102706045,2.56384364973923,5775,-13983.41335,-11137.997373
9062,200,120,5,portf.849,KC,41,12,-16358.82325,-1363.23527083333,-1194.9013,123.267599999999,-3830.57000000001,123.267599999999,-16482.09085,1003.77289192149,8.33333333333333,91.6666666666667,0.0074788812367212,123.267599999999,123.267599999999,-1498.37189545455,-1278.7376,-1363.23527083333,-1194.9013,1003.77289192149,-21.559347940902,-19942.09085,-0.820316353638515,0.0822676936039332,0.0963978849139958,3460,-16482.09085,-16358.82325
9063,200,120,5,portf.849,LB,37,16,-10603.4603,-734.741268750001,-1033.822,8734.4,-6292.24400000001,8909.9244,-20665.7847,2930.99692760098,12.5,87.5,0.431143773601783,4454.9622,4454.9622,-1476.12747857143,-1151.6712,-734.741268750001,-1033.822,2930.99692760098,-3.97941599347842,-21149.0603,-0.501367916568851,3.01800641521248,3.86825875301909,2180,-18969.0603,-10603.4603
9064,200,120,5,portf.849,LC,93,38,-10355.636504,-320.229908,-318.299999999999,2420.5,-2540.44689999998,4496.3975,-16665.134004,763.86379497096,5.26315789473684,94.7368421052632,0.269808661539761,2248.19875,2248.19875,-462.920389,-338.277755999999,-320.229908,-318.299999999999,763.86379497096,-6.65497203436879,-18065.136504,-0.573238763056512,4.8565559077157,6.64601414111309,5775,-12290.136504,-10355.636504
9065,200,120,5,portf.849,LSU,146,62,-11571.642255,-206.071649274193,-134.0711325,4715.19804800001,-2582.20799999999,13406.763486,-26183.205741,1116.74218462641,9.67741935483871,90.3225806451613,0.5120367467077,2234.460581,2194.3,-467.557245374999,-176.993526,-206.071649274193,-134.0711325,1116.74218462641,-2.92931176280135,-15626.00179,-0.740537625076004,4.77900963593853,12.3976286002687,487.5,-15138.50179,-11571.642255
9066,200,120,5,portf.849,NG,129,54,-4820.69239000001,-96.438747962963,-189,3810,-2276.0212,14852.8295,-20060.52189,1061.55132680841,16.6666666666667,83.3333333333333,0.740400951752108,1650.31438888889,1578,-445.789375333333,-248,-96.438747962963,-189,1061.55132680841,-1.44215133503283,-20427.51608,-0.235990140510515,3.70200475876054,6.36290322580645,8172.82369,-12254.69239,-4820.69239000001
9067,200,120,5,portf.849,OJ,72,30,5035.42153800001,-18.8776153999997,-530,7630,-2155.386,17501.5375,-18067.865962,1949.56251610812,20,80,0.968655486863192,2916.92291666667,2410,-752.827748416666,-654.784774999999,-18.8776153999997,-530,1949.56251610812,-0.15371287234439,-10429.391912,0.482810654780964,3.87462194745277,3.68059871276024,9863.06345000001,-5691.84099999999,5035.42153800001
9068,200,120,5,portf.849,RR,87,23,52477.274005,2281.62060891304,-787.001600000003,59667.1125,-8125.8144,83022.4646,-30545.190595,13447.144683602,17.3913043478261,82.6086956521739,2.71802084003333,20755.61615,11450.17605,-1607.64161026316,-1137.7291,2281.62060891304,-787.001600000003,13447.144683602,2.6934791850994,-46366.392195,1.13179549929828,12.9105989901583,10.0640618667484,98843.6662,-6187.4863,52477.274005
9069,220,120,5,portf.850,CC,86,20,-31394.698705,-1594.09493525,-2327.02384,12439.05966,-9789.86040000001,22634.656705,-54516.55541,4698.35375010954,15,85,0.415188680480133,7544.88556833332,7785.84902499998,-3206.85620058823,-2446.1062,-1594.09493525,-2327.02384,4698.35375010954,-5.38602964683208,-53355.41763,-0.588406952836741,2.35273585605409,3.18295625308499,13330.0699,-40025.34773,-31394.698705
9070,220,120,5,portf.850,CO,86,22,-24620.521427,-1119.11461031818,-1505.77833800001,5464.91219999999,-4024.78097500001,8632.11722999997,-33252.638657,1993.16419066382,13.6363636363636,86.3636363636364,0.259591947545577,2877.37240999999,2153.28668,-1750.13887668421,-1561.028196,-1119.11461031818,-1505.77833800001,1993.16419066382,-8.91316117763913,-36500.364223,-0.674528102694544,1.64408233445532,1.37940280996692,11879.842796,-24620.521427,-24620.521427
9071,220,120,5,portf.850,CT,72,23,-14146.071602,-615.046591391304,-1097.8377,3514.333044,-2540.44689999998,7816.00314400001,-21962.074746,1465.8231564527,13.0434782608696,86.9565217391304,0.355886373869279,2605.33438133334,3105.66250000002,-1098.1037373,-1287.37745,-615.046591391304,-1097.8377,1465.8231564527,-6.66080482509497,-22655.81405,-0.624390347253932,2.3725758257952,2.41239467104229,5775,-16880.81405,-14146.071602
9072,220,120,5,portf.850,KC,41,12,-14933.2315,-1244.43595833333,-1199.691,135.657900000007,-2547.3672,135.657900000007,-15068.8894,788.887697089533,8.33333333333333,91.6666666666667,0.00900251481041512,135.657900000007,135.657900000007,-1369.89903636364,-1278.7376,-1244.43595833333,-1199.691,788.887697089533,-25.0413442656794,-15452.82555,-0.966375466524308,0.0990276629145663,0.106087363036801,519.59405,-14933.2315,-14933.2315
9073,220,120,5,portf.850,LB,41,18,-14124.6238,-848.723544444445,-1138.50215,8734.4,-6292.24400000001,8909.9244,-24186.9482,2779.72463024111,11.1111111111111,88.8888888888889,0.368377371395702,4454.9622,4454.9622,-1511.6842625,-1214.82935,-848.723544444445,-1138.50215,2779.72463024111,-4.84690765268466,-24670.2238,-0.572537319260152,2.94701897116561,3.66715061666892,2180,-22490.2238,-14124.6238
9074,220,120,5,portf.850,LC,91,39,-12771.588116,-373.966361948718,-351.140944000001,2420.5,-2540.44689999998,3287.21800000001,-17871.906116,700.402330744277,5.12820512820513,94.8717948717949,0.183932143480605,1643.609,1643.609,-483.024489621621,-378.400000000001,-373.966361948718,-351.140944000001,700.402330744277,-8.47588834864504,-20481.088116,-0.623579569779924,3.40274465439119,4.34357558139534,5775,-14706.088116,-12771.588116
9075,220,120,5,portf.850,LSU,133,56,-9225.53365899998,-186.255958196428,-139.4351375,4647.39218,-2655.92999999998,13486.343422,-23916.677081,1167.59972569868,10.7142857142857,89.2857142857143,0.563888678026844,2247.72390366667,2194.3,-478.333541619999,-183.45,-186.255958196428,-139.4351375,1167.59972569868,-2.5323076123382,-13962.069552,-0.660756890276233,4.69907231689037,11.9612973562279,268.599999999999,-13693.469552,-9225.53365899998
9076,220,120,5,portf.850,NG,130,55,-4305.58082,-85.3196512727273,-154,3810,-2867.52385000001,15244.8295,-19937.41032,1116.95968142714,14.5454545454545,85.4545454545455,0.764634386077078,1905.6036875,2071.5,-424.200219574468,-200,-85.3196512727273,-154,1116.95968142714,-1.21258403307434,-19752.86524,-0.217972469699287,4.49222701820283,10.3575,7818.28442,-11934.58082,-4305.58082
9077,220,120,5,portf.850,OJ,72,31,5502.66843800001,-3.19617941935447,-575,7630,-1791.6525,17501.5375,-17600.619062,1889.56797769266,19.3548387096774,80.6451612903226,0.994370563805116,2916.92291666667,2410,-704.024762479999,-622.30955,-3.19617941935447,-575,1889.56797769266,-0.0268515215826657,-10429.391912,0.527611627257834,4.14321068252132,3.87267076328814,10330.31035,-5224.59409999999,5502.66843800001
9078,220,120,5,portf.850,RR,85,23,56264.197557,2446.269459,-802.668799999999,59667.1125,-4520.52240000002,83477.4646,-27213.267043,13341.1411353675,17.3913043478261,82.6086956521739,3.0675282195297,20869.36615,11450.17605,-1432.27721278947,-1137.7291,2446.269459,-802.668799999999,13341.1411353675,2.91079476456864,-42814.1887999999,1.31414839645403,14.5707590427661,10.0640618667484,98805.8594,-6225.29310000002,56264.197557
9079,240,120,5,portf.851,CC,84,19,-30414.812555,-1626.42171342105,-2534.7154,12439.05966,-9789.86040000001,22634.656705,-53536.66926,4842.89660072671,15.7894736842105,84.2105263157895,0.422787913739555,7544.88556833332,7785.84902499998,-3346.04182875,-2761.83614999999,-1626.42171342105,-2534.7154,4842.89660072671,-5.33124004338473,-52375.53148,-0.580706518779941,2.25486887327763,2.81908433452868,13330.0699,-39045.46158,-30414.812555
9080,240,120,5,portf.851,CO,85,22,-24199.317588,-1099.96898127272,-1513.62089,5532.32500000001,-4249.11157999999,8796.59578000002,-32995.9133679999,2006.44593532904,13.6363636363636,86.3636363636364,0.266596523087345,2932.19859333334,2197.73583000001,-1736.62701936842,-1609.69079,-1099.96898127272,-1513.62089,2006.44593532904,-8.70268465177089,-37326.697931,-0.648311233764461,1.68844464621985,1.36531552746227,13127.380343,-24199.317588,-24199.317588
9081,240,120,5,portf.851,CT,71,23,-16393.766343,-712.772449695652,-1097.8377,3105.66250000002,-2540.44689999998,5857.46988300001,-22251.236226,1266.05008330955,13.0434782608696,86.9565217391304,0.26324244745358,1952.489961,1555.799783,-1112.5618113,-1309.520325,-712.772449695652,-1097.8377,1266.05008330955,-8.93717555790519,-23402.99917,-0.700498522600256,1.75494964969054,1.18806845017851,5775,-17627.99917,-16393.766343
9082,240,120,5,portf.851,KC,43,12,-15434.65255,-1286.22104583333,-1199.691,0,-2547.3672,0,-15434.65255,730.852702419744,0,100,0,NA,NA,-1286.22104583333,-1199.691,-1286.22104583333,-1199.691,730.852702419744,-27.9374024921754,-15954.2466,-0.967432241519947,NA,NA,519.59405,-15434.65255,-15434.65255
9083,240,120,5,portf.851,LB,42,18,-14574.4638,-873.714655555556,-1214.82935,8734.4,-6292.24400000001,8909.9244,-24636.7882,2783.90091582367,11.1111111111111,88.8888888888889,0.361651215559015,4454.9622,4454.9622,-1539.7992625,-1234.40145,-873.714655555556,-1214.82935,2783.90091582367,-4.98214217817846,-25120.0638,-0.580192149034271,2.89320972447212,3.60900596803415,2180,-22940.0638,-14574.4638
9084,240,120,5,portf.851,LC,91,39,-11762.341274,-394.577981384615,-378.400000000001,2705.7,-2540.44689999998,3612.14450000001,-19000.685774,734.77441840837,5.12820512820513,94.8717948717949,0.190106006854909,1806.07225,1806.07225,-513.532047945946,-379.75245,-394.577981384615,-378.400000000001,734.77441840837,-8.52469970710406,-21406.341274,-0.549479293235714,3.51696112681581,4.755919942057,5775,-15631.341274,-11762.341274
9085,240,120,5,portf.851,LSU,135,55,-7885.086012,-166.639745672727,-145.45797,5175.07433199999,-2740.374,13728.848064,-22894.034076,1226.56005515292,10.9090909090909,89.0909090909091,0.599669242145143,2288.141344,2250.479516,-467.225185224489,-159.85224,-166.639745672727,-145.45797,1226.56005515292,-2.15670153485043,-14020.249504,-0.562406967846783,4.897298810852,14.0784984683355,1763.5,-12256.749504,-7885.086012
9086,240,120,5,portf.851,NG,93,36,-1361.14948000001,-37.8097077777776,-220.5,3636,-3898.0265,14000.30365,-15361.45313,1377.13087487497,19.4444444444444,80.5555555555556,0.91139188015086,2000.04337857143,2920,-529.705280344827,-404,-37.8097077777776,-220.5,1377.13087487497,-0.435841294748865,-19367.12298,-0.0702814497231025,3.77576636062499,7.22772277227723,10613.9735,-8753.14948000001,-1361.14948000001
9087,240,120,5,portf.851,OJ,55,23,4051.54866700001,-67.4000579565215,-589.649999999998,8040,-1791.6525,12181.5375,-13731.738833,2069.71592248989,13.0434782608696,86.9565217391304,0.887108154921024,4060.5125,4090,-686.58694165,-653.083749999999,-67.4000579565215,-589.649999999998,2069.71592248989,-0.516951499768444,-10887.2501,0.372137007029903,5.91405436614016,6.26259648934766,6727.74990000001,-4852.25009999999,4051.54866700001
9088,240,120,5,portf.851,RR,83,23,61530.770989,2675.25091256522,-1136.04000000001,63439.197,-4520.52240000002,90747.4912,-29216.720211,14186.368002159,17.3913043478261,82.6086956521739,3.10601226094618,22686.8728,13199.1471,-1537.72211636842,-1431.9738,2675.25091256522,-1136.04000000001,14186.368002159,2.99359861873128,-43501.9806109999,1.41443608141008,14.7535582394943,9.21745013770503,105032.7516,-6225.29310000002,61530.770989
9089,260,120,5,portf.852,CC,78,18,-28322.57099,-1600.54283277778,-2540.86029999999,12439.05966,-9789.86040000001,22735.57396,-51545.34495,4987.72270051321,16.6666666666667,83.3333333333333,0.441079092244972,7578.52465333332,7886.76627999998,-3436.35633,-2888.0579,-1600.54283277778,-2540.86029999999,4987.72270051321,-5.09407425292644,-50384.20717,-0.562131917535937,2.20539546122486,2.73082000191201,13330.0699,-37054.13727,-28322.57099
9090,260,120,5,portf.852,CO,82,21,-22783.327935,-1084.92037785714,-1500.91501,5626.6724,-4233.26950500001,8951.52665000001,-31734.854585,2080.15545991326,14.2857142857143,85.7142857142857,0.282072401687673,2983.84221666667,2233.21515,-1763.04747694444,-1590.402083,-1084.92037785714,-1500.91501,2080.15545991326,-8.27946632095254,-37896.657037,-0.601196245694065,1.69243441012604,1.40418273710222,15113.329102,-22783.327935,-22783.327935
9091,260,120,5,portf.852,CT,80,26,-17415.96991,-669.844996538461,-696.370775,3105.66250000002,-2766.28799999999,6765.90314400001,-24181.873054,1294.43191033573,11.5384615384615,88.4615384615385,0.279792352266974,2255.301048,2464.233044,-1051.38578495652,-1097.8377,-669.844996538461,-696.370775,1294.43191033573,-8.21476941498774,-23828.52317,-0.730887507620557,2.14507470071347,2.24462417714385,5775,-18053.52317,-17415.96991
9092,260,120,5,portf.852,KC,42,12,-14418.83715,-1201.5697625,-1199.691,0,-2088.03875,0,-14418.83715,596.674626750495,0,100,0,NA,NA,-1201.5697625,-1199.691,-1201.5697625,-1199.691,596.674626750495,-31.9677220911822,-17485.7984,-0.824602733038487,NA,NA,3066.96125,-14418.83715,-14418.83715
9093,260,120,5,portf.852,LB,43,18,-15329.7275,-915.673750000001,-1234.40145,8734.4,-6292.24400000001,8909.9244,-25392.0519,2794.80481495019,11.1111111111111,88.8888888888889,0.350894226078673,4454.9622,4454.9622,-1587.00324375,-1255.40225,-915.673750000001,-1234.40145,2794.80481495019,-5.20103231168888,-25875.3275,-0.592445738126406,2.80715380862938,3.54863327670474,2180,-23695.3275,-15329.7275
9094,260,120,5,portf.852,LC,89,38,-12875.944016,-386.553789894737,-325.777755999999,2705.7,-2978.102,3612.14450000001,-18301.188516,804.2587735121,5.26315789473684,94.7368421052632,0.197372126779747,1806.07225,1806.07225,-508.366347666667,-348.448228,-386.553789894737,-325.777755999999,804.2587735121,-7.6298218689853,-20585.444016,-0.625487796425095,3.55269828203545,5.18318678320271,5775,-14810.444016,-12875.944016
9095,260,120,5,portf.852,LSU,129,53,-5372.62958599999,-119.840180867924,-120.67224,5785.07995600002,-2881.55999999998,14136.112152,-20487.641738,1280.59126490468,11.3207547169811,88.6792452830189,0.68998239684076,2356.018692,1908.472908,-435.907271021276,-160.372236,-119.840180867924,-120.67224,1280.59126490468,-1.48556682060357,-12392.021254,-0.433555549645766,5.40486210858595,11.9002699943648,3301.80830200002,-10302.121254,-5372.62958599999
9096,260,120,5,portf.852,NG,92,35,-1657.21569000001,-47.3490197142858,-145,3504,-4123.03710000001,12674.20882,-14331.42451,1319.48359315744,20,80,0.884364901141289,1810.60126,2424,-511.836589642857,-405.93395,-47.3490197142858,-145,1319.48359315744,-0.569648906449481,-18316.56619,-0.0904763301597856,3.53745960456516,5.97141480775382,10388.9629,-7927.60329000001,-1657.21569000001
9097,260,120,5,portf.852,OJ,54,23,-4015.351233,-418.134836217391,-669.795749999999,4255,-1561.5168,5951.5375,-15568.638733,1200.75840731853,13.0434782608696,86.9565217391304,0.382277320584545,1983.84583333333,1645,-778.43193665,-716.669099999999,-418.134836217391,-669.795749999999,1200.75840731853,-5.52791028260759,-13002.101233,-0.308823255644928,2.54851547056363,2.29534104372576,3385,-9617.101233,-4015.351233
9098,260,120,5,portf.852,RR,82,22,82507.780196,3750.35364527273,-1416.624432,84075.042,-5265.101,116862.6665,-34354.886304,18891.4794035385,18.1818181818182,81.8181818181818,3.40163158934377,29215.666625,15711.31225,-1908.60479466667,-1713.8738,3750.35364527273,-1416.624432,18891.4794035385,3.15142171620851,-59544.467404,1.38564981421695,15.307342152047,9.16713485555353,142052.2476,-2183.0276,82507.780196
9099,280,120,5,portf.853,CC,73,17,-27432.4503400001,-1642.33237294118,-2669.5602,12439.05966,-9419.6776,22735.57396,-50655.2243,5127.30403991196,17.6470588235294,82.3529411764706,0.448829795429412,7578.52465333332,7886.76627999998,-3618.23030714286,-2933.63363999999,-1642.33237294118,-2669.5602,5127.30403991196,-5.08478100197181,-49141.5015,-0.558233865524032,2.09453904533725,2.68839509216972,12977.48488,-36164.01662,-27432.4503400001
9100,280,120,5,portf.853,CO,77,20,-20814.765354,-1040.7382677,-1489.61232400001,5626.6942,-4233.26950500001,8898.93185,-29713.697204,2115.3315624731,15,85,0.299489214987425,2966.31061666667,2233.21515,-1747.86454141177,-1540.50498,-1040.7382677,-1489.61232400001,2115.3315624731,-7.81022139060731,-35962.830126,-0.578785520524191,1.69710555159541,1.44966434967318,15148.064772,-20814.765354,-20814.765354
9101,280,120,5,portf.853,CT,79,26,-18440.91089,-709.265803461538,-696.370775,3105.66250000002,-3552.17140000001,6765.90314400001,-25206.814034,1366.01143159181,11.5384615384615,88.4615384615385,0.268415640900666,2255.301048,2464.233044,-1095.94843626087,-1097.8377,-709.265803461538,-696.370775,1366.01143159181,-8.2424241232663,-21653.46415,-0.851637907092108,2.05785324690511,2.24462417714385,2575,-19078.46415,-18440.91089
9102,280,120,5,portf.853,KC,39,12,-14164.1465,-1180.34554166667,-1332.2116,135.657900000007,-2088.03875,135.657900000007,-14299.8044,685.946210982926,8.33333333333333,91.6666666666667,0.00948669619564918,135.657900000007,135.657900000007,-1299.98221818182,-1385.6856,-1180.34554166667,-1332.2116,685.946210982926,-27.3161427036578,-17231.10775,-0.822010209993609,0.104353658152141,0.0978994802284208,3066.96125,-14164.1465,-14164.1465
9103,280,120,5,portf.853,LB,33,13,-9526.3243,-1609.4711,-1270,175.524400000002,-6292.24400000001,175.524400000002,-21098.6487,1608.21440011648,7.69230769230769,92.3076923076923,0.00831922472835912,175.524400000002,175.524400000002,-1758.220725,-1272.95305,-1609.4711,-1270,1608.21440011648,-15.886912613034,-23555.8243,-0.404414813876838,0.0998306967403094,0.137887567809356,2180,-21375.8243,-9526.3243
9104,280,120,5,portf.853,LC,80,34,-11212.85439,-383.116305588235,-300.749999999999,2853.9,-3552.17140000001,3760.34450000001,-16786.29889,919.355185525001,5.88235294117647,94.1176470588235,0.224012721603577,1880.17225,1880.17225,-524.5718403125,-307.25,-383.116305588235,-300.749999999999,919.355185525001,-6.61527003116728,-15722.35439,-0.713179089585449,3.58420354565723,6.11935638730677,2575,-13147.35439,-11212.85439
9105,280,120,5,portf.853,LSU,129,53,-5245.293613,-111.754596471698,-99.2617559999994,5793.78582400002,-2919.748,13306.614104,-19229.607717,1257.79997183873,11.3207547169811,88.6792452830189,0.69198572845749,2217.76901733333,1523.3663,-409.140589723404,-139.270626,-111.754596471698,-99.2617559999994,1257.79997183873,-1.41043827358456,-12310.797157,-0.426072621139524,5.42055487291701,10.938173710801,3294.03826700001,-10318.597157,-5245.293613
9106,280,120,5,portf.853,NG,84,31,-1082.05459000001,-104.775954516129,-161,3040.8295,-4123.03710000001,9174.76969,-12422.82428,1225.79025488,22.5806451612903,77.4193548387097,0.738541372171771,1310.68138428571,403,-517.617678333334,-380.5,-104.775954516129,-161,1225.79025488,-1.35689340615404,-16679.25095,-0.0648742916119987,2.53214184744607,1.05913272010512,10388.9629,-6290.28805000001,-1082.05459000001
9107,280,120,5,portf.853,OJ,58,25,2948.21706700001,-106.14131732,-618.9075,8040,-2111.5168,14016.5375,-16670.070433,2074.99009677696,16,84,0.840820532602725,3504.134375,2962.5,-793.812877761904,-669.795749999999,-106.14131732,-618.9075,2074.99009677696,-0.812023719709436,-9713.9684,0.303502847198886,4.41430779616431,4.42299014289058,5514.21555,-6878.9684,2948.21706700001
9108,280,120,5,portf.853,RR,81,22,79899.047301,3631.77487731819,-1730.92273199999,84075.042,-5265.101,117317.6665,-37418.619199,18933.720150253,18.1818181818182,81.8181818181818,3.13527513872386,29329.416625,15711.31225,-2078.81217772222,-1903.2138,3631.77487731819,-1730.92273199999,18933.720150253,3.04497153234652,-62153.200299,1.28551783201235,14.1087381242574,8.2551483443426,142052.2476,-2183.0276,79899.047301
9109,300,120,5,portf.854,CC,66,14,-20853.633125,-1528.07379464286,-3285.096465,13305.95334,-10224.4088,24767.059265,-46160.09239,6185.01588632266,21.4285714285714,78.5714285714286,0.536547003756982,8255.68642166665,8767.98706499998,-4196.37203545454,-3352.5972,-1528.07379464286,-3285.096465,6185.01588632266,-3.9219655889843,-49204.66599,-0.423814138464799,1.9673390137756,2.61528198645515,18641.3458,-30563.32019,-20853.633125
9110,300,120,5,portf.854,CO,74,19,-22104.924957,-1163.417103,-1595.45428799999,6048.08379999999,-4715.38973500002,9567.44479,-31672.3697469999,2339.08261325629,15.7894736842105,84.2105263157895,0.302075432511842,3189.14826333333,2392.67209000001,-1979.5231091875,-1694.849725,-1163.417103,-1595.45428799999,2339.08261325629,-7.8956911777274,-40431.924957,-0.546719578167721,1.61106897339649,1.41173111380126,18327,-22104.924957,-22104.924957
9111,300,120,5,portf.854,CT,78,26,-17675.573115,-679.829735192306,-648.547652999999,2769.84200000004,-2801.81199999999,6106.14609400004,-23781.719209,1228.13231029467,11.5384615384615,88.4615384615385,0.25675797617227,2035.38203133335,2464.233044,-1033.98779169565,-729.344000000001,-679.829735192306,-648.547652999999,1228.13231029467,-8.78729627797603,-21031.806875,-0.840421045136665,1.96847781732074,3.37869790386978,3345.48050000001,-17686.326375,-17675.573115
9112,300,120,5,portf.854,KC,69,18,5601.38208200001,311.187893444445,-927.918725,21364.7149,-2722.008,22488.47035,-16887.088268,5329.2357352315,33.3333333333333,66.6666666666667,1.33169614519125,3748.07839166667,205.393375000001,-1407.25735566667,-1411.48665,311.187893444445,-927.918725,5329.2357352315,0.926953677382001,-25523.201668,0.219462360359861,2.6633922903825,0.145515634171957,31124.58375,-14390.41625,5601.38208200001
9113,300,120,5,portf.854,LB,22,8,-18618.2275,-2327.2784375,-1741.054,0,-7122.992,0,-18618.2275,2023.87846940144,0,100,0,NA,NA,-2327.2784375,-1741.054,-2327.2784375,-1741.054,2023.87846940144,-18.2542580604131,-20858.2275,-0.892608324460935,NA,NA,2240,-18618.2275,-18618.2275
9114,300,120,5,portf.854,LC,46,15,-12280.0122,-818.66748,-943.506000000001,1527.57700000001,-2340.764,1818.26735000001,-14098.27955,891.335480130153,13.3333333333333,86.6666666666667,0.12897086793828,909.133675000005,909.133675000005,-1084.48304230769,-966.604800000001,-818.66748,-943.506000000001,891.335480130153,-14.5803052171984,-14091.19765,-0.871466890537867,0.838310641598822,0.940543306840607,1790,-12301.19765,-12280.0122
9115,300,120,5,portf.854,LSU,120,46,-9179.96094700001,-204.475237978261,-49.4770100000001,6722.43839199999,-3436.19999999999,13554.63175,-22960.492697,1594.01252204473,15.2173913043478,84.7826086956522,0.590345857507276,1936.37596428571,241.9,-588.730581974358,-89.6999999999999,-204.475237978261,-49.4770100000001,1594.01252204473,-2.03633517859923,-14753.17842,-0.62223615045252,3.28906977754054,2.69676700111483,5068.34118300001,-11862.928009,-9179.96094700001
9116,300,120,5,portf.854,NG,83,25,-7574.52977000001,-346.3011908,-198,1228.31402,-4123.03710000001,3108.99452,-11766.52429,969.421474468148,16,84,0.264223694557129,777.248630000001,898.34025,-560.310680476191,-238,-360.730407083333,-178,1007.16306157435,-5.68569073208292,-20435.49267,-0.370655598683935,1.38717439642493,3.77453886554622,10498.9629,-9936.52977000001,-7574.52977000001
9117,300,120,5,portf.854,OJ,44,18,-4014.591333,-534.241185166667,-667.701775,4065,-3114.77520000001,4168.075,-13784.416333,1336.09422516674,11.1111111111111,88.8888888888889,0.302375878623282,2084.0375,2084.0375,-861.5260208125,-707.936975,-534.241185166667,-667.701775,1336.09422516674,-6.34746841707074,-13921.341333,-0.288376761762429,2.41900702898626,2.94381784480179,4305,-9616.341333,-4014.591333
9118,300,120,5,portf.854,RR,80,22,80363.959459,3652.90724813637,-2036.01475,91464.211,-4940.23469999999,127821.6698,-47457.710341,20824.3282379037,18.1818181818182,81.8181818181818,2.69338046192194,31955.41745,17041.2294,-2636.53946338889,-2350.14635,3652.90724813637,-2036.01475,20824.3282379037,2.78463267497757,-75862.0725409999,1.05934305203126,12.1202120786487,7.25113540269525,156226.032,-2273.0276,80363.959459
9119,320,120,5,portf.855,CC,63,14,-21073.7808,-1543.79862857143,-3074.45166999999,13027.0065,-9984.226,24606.1951699999,-46219.37597,6096.93439969873,21.4285714285714,78.5714285714286,0.53237835114804,8202.06505666664,8886.06980999997,-4201.76145181818,-3346.62145,-1543.79862857143,-3074.45166999999,6096.93439969873,-4.01956817422646,-46859.24061,-0.449725188152169,1.95205395420948,2.65523601720773,15957.69,-30901.55061,-21073.7808
9120,320,120,5,portf.855,CO,71,19,-24978.377189,-1314.651431,-1589.47113000001,5909.78,-4441.75803500006,6966.32740000002,-31944.7045890001,2093.84960807399,10.5263157894737,89.4736842105263,0.218074560075876,3483.16370000001,3483.16370000001,-1879.10026994118,-1597.56072,-1314.651431,-1589.47113000001,2093.84960807399,-9.96702170131681,-42896.877189,-0.582288940962937,1.85363376064495,2.18030129083294,17918.5,-24978.377189,-24978.377189
9121,320,120,5,portf.855,CT,69,24,-21248.830451,-885.367935458333,-913.590850000001,1196.0076,-2540.928,2377.607383,-23626.437834,891.448685697899,8.33333333333333,91.6666666666667,0.100633341331653,1188.8036915,1188.8036915,-1073.92899245455,-1191.8931,-885.367935458333,-913.590850000001,891.448685697899,-15.7662246650545,-21248.830451,-1,1.10696675464818,0.99740798189032,0,-21248.830451,-21248.830451
9122,320,120,5,portf.855,KC,39,11,-14270.76595,-1297.34235909091,-1385.6856,0,-2722.008,0,-14270.76595,754.80676606689,0,100,0,NA,NA,-1297.34235909091,-1385.6856,-1297.34235909091,-1385.6856,754.80676606689,-27.284693792691,-21212.7272,-0.672745461507656,NA,NA,6941.96125,-14270.76595,-14270.76595
9123,320,120,5,portf.855,LB,38,16,-13798.6399,-934.43999375,-1255.40225,9887.6,-7122.992,9887.6,-24838.6399,3304.24305906601,6.25,93.75,0.398073326068067,9887.6,9887.6,-1655.90932666667,-1270,-934.43999375,-1255.40225,3304.24305906601,-4.48931109675826,-24844.7399,-0.555394822225529,5.97109989102101,7.78551181102362,560,-24284.7399,-13798.6399
9124,320,120,5,portf.855,LC,75,34,-9990.23824399999,-347.15700717647,-348.448228,3407,-2117.44,3407,-15210.338244,779.129267979926,2.94117647058824,97.0588235294118,0.22399238894927,3407,3407,-460.919340727273,-351.140944000001,-347.15700717647,-348.448228,779.129267979926,-7.07321219697323,-11924.738244,-0.83777421689123,7.3917488353259,9.70265660617462,0,-11924.738244,-9990.23824399999
9125,320,120,5,portf.855,LSU,124,52,-1909.56860800001,-49.7551655384621,-99.7999999999992,6640.11492,-3025.32,17912.00846,-20499.277068,1492.74971169147,15.3846153846154,84.6153846153846,0.873787324332582,2239.0010575,1441.8,-465.892660636364,-158.002077,-49.7551655384621,-99.7999999999992,1492.74971169147,-0.529116676792887,-13328.524397,-0.143269318577367,4.8058302838292,9.1251964997903,5740.621323,-11233.724397,-1909.56860800001
